STATION,NAME,DATE,CDSD,EMNT,EMXT,HDSD,TAVG,TMAX,TMIN
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-03,0,27,65,3537,44.9,53.1,36.7
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-04,37,35,93,3786,58,67.9,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-05,87,44,90,3880,63.5,74,53.1
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-06,291,49,91,3887,71.6,80.7,62.5
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-07,775,64,96,0,80.6,89.1,72.1
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-08,1136,62,91,0,76.7,84.5,68.8
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-09,1348,51,97,26,71.2,78.9,63.5
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-10,1401,44,85,174,62,70.6,53.3
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-11,1401,27,70,724,46.7,55.7,37.6
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2023-12,1401,25,64,1366,44.3,50.8,37.9
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-01,0,17,61,2223,37.4,43.3,31.4
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-02,0,19,63,2955,39.8,47.4,32.1
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-03,0,29,75,3468,48.5,56.5,40.4
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-04,12,38,86,3776,55.1,63.6,46.7
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-05,132,46,90,3851,66.4,75.2,57.6
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-06,506,58,100,3851,77.5,87.5,67.4
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-07,1010,64,99,0,81.2,89.7,72.8
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-08,1380,56,100,0,76.9,85.7,68.2
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2024-09,1529,51,87,3,69.8,78.3,61.4
US1NYNS0018,"HICKSVILLE 1.3 ENE, NY US",2022-01,,,,,,,
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-01,0,10,60,2221,31.8,38.5,25.1
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-02,0,17,68,2990,37.5,45.6,29.5
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-03,0,22,74,3612,44.9,53.1,36.7
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-04,0,39,71,3990,52.4,59.4,45.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-05,81,46,93,4095,64.2,72.2,56.2
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-06,301,56,92,4097,72.3,80,64.5
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-07,799,68,98,0,81.1,88.8,73.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-08,1288,66,98,0,80.8,87.9,73.7
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-09,1488,51,89,23,70.9,77.9,63.9
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-10,1496,44,78,232,58.5,64.9,52.2
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-11,1506,29,78,643,51.6,57.9,45.4
USW00014732,"LAGUARDIA AIRPORT, NY US",2022-12,1506,7,60,1457,38.7,44.7,32.9
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-01,0,30,66,2131,43.3,48.4,38.1
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-02,0,5,69,2808,40.8,48.1,33.5
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-03,0,31,63,3437,44.7,51.2,38.2
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-04,33,38,89,3710,57,65.2,48.8
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-05,86,45,87,3811,63.4,71.7,55.1
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-06,272,51,90,3819,70.9,78.5,63.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-07,750,67,95,0,80.4,87.5,73.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-08,1090,65,88,0,76,82.1,69.8
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-09,1301,53,96,31,71,76.9,65.1
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-10,1357,46,84,178,62.1,68.4,55.7
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-11,1357,28,66,702,47.5,53.8,41.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2023-12,1357,26,63,1343,44.3,49.2,39.4
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-01,0,19,60,2205,37.2,41.9,32.5
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-02,0,24,60,2940,39.6,45.6,33.7
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-03,0,29,72,3490,47.3,54.3,40.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-04,10,37,85,3841,53.7,60.8,46.5
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-05,99,49,86,3932,64.9,72.3,57.5
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-06,432,61,97,3932,76.1,84.5,67.7
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-07,887,65,97,0,79.7,87.1,72.3
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-08,1251,59,95,0,76.7,83.8,69.7
USW00014732,"LAGUARDIA AIRPORT, NY US",2024-09,1395,57,85,6,69.6,75.7,63.5
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-05,,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-06,,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-07,,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-08,,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-09,,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-10,,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",2023-11,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-04,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-05,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-06,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-07,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-08,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-09,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-10,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-11,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2022-12,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-01,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-02,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-03,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-04,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-05,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-06,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-07,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-08,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-09,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-10,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-11,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2023-12,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-01,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-02,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-03,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-04,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-05,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-06,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-07,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-08,,,,,,,
US1NJBG0064,"WOOD RIDGE 0.2 N, NJ US",2024-09,,,,,,,
USC00308577,"SYOSSET, NY US",2022-01,0,5,56,2700,28.1,36.1,20
USC00308577,"SYOSSET, NY US",2022-02,0,9,67,3570,33.9,43.2,24.6
USC00308577,"SYOSSET, NY US",2022-03,0,16,70,4300,41.4,50.1,32.8
USC00308577,"SYOSSET, NY US",2022-04,0,30,77,4767,49.4,57.5,41.3
USC00308577,"SYOSSET, NY US",2022-05,32,37,89,4932,60.7,69.1,52.3
USC00308577,"SYOSSET, NY US",2022-06,126,50,91,4960,67.2,76.8,57.6
USC00308577,"SYOSSET, NY US",2022-07,449,56,94,0,75.4,84.4,66.5
USC00308577,"SYOSSET, NY US",2022-08,744,56,94,0,74.8,83.9,65.7
USC00308577,"SYOSSET, NY US",2022-09,830,43,86,58,65.9,74.9,56.9
USC00308577,"SYOSSET, NY US",2022-10,833,34,75,399,53.7,62.1,45.4
USC00308577,"SYOSSET, NY US",2022-11,838,21,77,917,46.7,55.4,38
USC00308577,"SYOSSET, NY US",2022-12,838,6,57,1789,35.9,43.5,28.3
USC00308577,"SYOSSET, NY US",2023-01,0,26,65,2541,39.9,46.5,33.3
USC00308577,"SYOSSET, NY US",2023-02,0,2,68,3334,36.7,45.2,28.2
USC00308577,"SYOSSET, NY US",2023-03,0,24,61,4091,40.6,48.3,32.9
USC00308577,"SYOSSET, NY US",2023-04,19,29,86,4458,53.4,62.8,44
USC00308577,"SYOSSET, NY US",2023-05,28,37,84,4689,57.8,68,47.7
USC00308577,"SYOSSET, NY US",2023-06,102,47,85,4737,65.9,74,57.7
USC00308577,"SYOSSET, NY US",2023-07,444,58,90,0,76,84.1,67.9
USC00308577,"SYOSSET, NY US",2023-08,636,56,85,0,71.2,78,64.3
USC00308577,"SYOSSET, NY US",2023-09,770,50,93,69,67.1,74.4,59.9
USC00308577,"SYOSSET, NY US",2023-10,782,40,79,301,57.9,65.6,50.3
USC00308577,"SYOSSET, NY US",2023-11,782,24,64,967,42.8,51.5,34.1
USC00308577,"SYOSSET, NY US",2023-12,782,23,60,1721,40.7,47.3,34.1
USC00308577,"SYOSSET, NY US",2024-01,0,15,57,2683,34,40.3,27.6
USC00308577,"SYOSSET, NY US",2024-02,0,18,56,3543,35.4,42.3,28.4
USC00308577,"SYOSSET, NY US",2024-03,0,24,70,4195,44,52.1,35.8
USC00308577,"SYOSSET, NY US",2024-04,2,32,82,4647,50,58.9,41.1
USC00308577,"SYOSSET, NY US",2024-05,39,42,83,4801,61.2,69.1,53.4
USC00308577,"SYOSSET, NY US",2024-06,235,52,91,4805,71.4,80,62.8
USC00308577,"SYOSSET, NY US",2024-07,555,58,89,0,75.3,82.7,67.9
USC00308577,"SYOSSET, NY US",2024-08,790,52,90,4,72.5,80.9,64
USC00308577,"SYOSSET, NY US",2024-09,839,49,81,44,65.3,72.7,57.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-01,0,7,60,2486,29.8,38.3,21.4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-02,0,11,70,3279,36.7,47.4,25.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-03,0,19,77,3889,45.3,55.3,35.3
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-04,8,33,88,4246,53.4,62.9,43.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-05,120,40,95,4320,66.2,76.1,56.3
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-06,285,50,91,4326,70.3,80.8,59.8
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-07,706,56,98,0,78.6,89,68.1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-08,1113,57,98,0,78.1,88.4,67.8
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-09,1240,45,89,53,67.5,77.2,57.7
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-10,1242,30,78,381,54.5,65.1,43.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-11,1250,23,78,903,47.9,57.7,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2022-12,1250,6,64,1819,35.5,43.9,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-01,0,27,66,2561,41,48.2,33.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-02,0,3,70,3320,37.9,48.1,27.7
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-03,0,23,64,4015,42.5,51.5,33.6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-04,27,29,92,4316,55.9,66.8,44.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-05,43,36,87,4477,60.3,73.1,47.6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-06,176,45,96,4501,68.6,79.2,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-07,573,58,93,0,77.8,87.5,68.1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-08,866,57,89,0,74.4,83.3,65.6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-09,1026,45,96,50,68.7,77.6,59.8
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-10,1062,39,87,261,59.3,69.3,49.4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-11,1062,26,68,888,44.1,54,34.2
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2023-12,1062,24,64,1589,42.4,49.6,35.2
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-01,0,16,61,2501,35.6,41.8,29.4
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-02,0,20,62,3273,38.4,46.9,29.8
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-03,0,25,76,3822,47.3,55.7,38.9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-04,12,34,90,4172,53.7,63.5,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-05,119,45,89,4251,65.9,75.2,56.6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-06,423,53,97,4251,75.1,86.1,64.2
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-07,885,61,99,0,79.9,89.7,70.1
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-08,1201,55,97,0,75.2,84.8,65.6
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2024-09,1299,49,86,14,67.8,77.4,58.2
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2022-02,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2022-11,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2022-12,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2023-06,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2023-11,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2023-12,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-01,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-02,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-03,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-05,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-07,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-08,,,,,,,
US1NJBG0060,"MONTVALE 1.8 ESE, NJ US",2024-09,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-02,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-03,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-04,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-05,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-08,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-09,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-10,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2022-11,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-01,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-03,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-04,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-05,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-06,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-08,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-09,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-10,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-11,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2023-12,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2024-01,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2024-03,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2024-05,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2024-08,,,,,,,
US1NJMD0082,"METUCHEN 0.5 E, NJ US",2024-09,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-05,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-06,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-07,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-08,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-09,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-10,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-11,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2022-12,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-02,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-03,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-04,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-05,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-06,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-07,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-08,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-09,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-10,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-11,,,,,,,
US1NJMD0088,"METUCHEN 3.3 N, NJ US",2023-12,,,,,,,
US1NJMD0086,"HIGHLAND PARK 0.4 N, NJ US",2022-01,,,,,,,
US1NJMD0086,"HIGHLAND PARK 0.4 N, NJ US",2022-02,,,,,,,
US1NJMD0086,"HIGHLAND PARK 0.4 N, NJ US",2022-03,,,,,,,
US1NJMD0086,"HIGHLAND PARK 0.4 N, NJ US",2022-04,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-01,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-02,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-03,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-04,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-05,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-06,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-07,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-08,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-09,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-10,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-11,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2022-12,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2023-01,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2023-02,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2023-03,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2023-04,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2023-05,,,,,,,
US1NJUN0017,"CRANFORD TWP 1.1 NNW, NJ US",2023-06,,,,,,,
